timestamp,topic,message
2025-11-27T12:32:00.702000+00:00,bhkw/error,False
2025-11-27T12:32:00.702000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:00.706000+00:00,bhkw/temperatur/vorlauf,71.3
2025-11-27T12:32:00.737000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:01.676000+00:00,bhkw/warning,True
2025-11-27T12:32:01.695000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:01.696000+00:00,bhkw/error,False
2025-11-27T12:32:01.704000+00:00,bhkw/temperatur/vorlauf,71.3
2025-11-27T12:32:01.743000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:02.672000+00:00,bhkw/warning,True
2025-11-27T12:32:02.716000+00:00,bhkw/error,False
2025-11-27T12:32:02.716000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:02.720000+00:00,bhkw/temperatur/vorlauf,71.3
2025-11-27T12:32:02.742000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:03.683000+00:00,bhkw/warning,True
2025-11-27T12:32:03.695000+00:00,bhkw/error,False
2025-11-27T12:32:03.696000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:03.704000+00:00,bhkw/temperatur/vorlauf,71.3
2025-11-27T12:32:03.737000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:04.668000+00:00,bhkw/warning,True
2025-11-27T12:32:04.705000+00:00,bhkw/error,False
2025-11-27T12:32:04.710000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:04.712000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:04.748000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:05.686000+00:00,bhkw/warning,True
2025-11-27T12:32:05.695000+00:00,bhkw/error,False
2025-11-27T12:32:05.695000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:05.713000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:05.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:06.670000+00:00,bhkw/warning,True
2025-11-27T12:32:06.704000+00:00,bhkw/error,False
2025-11-27T12:32:06.707000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:06.710000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:06.752000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:07.686000+00:00,bhkw/warning,True
2025-11-27T12:32:07.700000+00:00,bhkw/error,False
2025-11-27T12:32:07.700000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:07.716000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:07.719000+00:00,bhkw/einschaltpunkt,60
2025-11-27T12:32:07.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:07.749000+00:00,bhkw/ausschaltpunkt,30
2025-11-27T12:32:08.669000+00:00,bhkw/warning,True
2025-11-27T12:32:08.693000+00:00,bhkw/error,False
2025-11-27T12:32:08.693000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:08.701000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:08.748000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:09.677000+00:00,bhkw/warning,True
2025-11-27T12:32:09.693000+00:00,bhkw/error,False
2025-11-27T12:32:09.693000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:09.701000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:09.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:10.670000+00:00,bhkw/warning,True
2025-11-27T12:32:10.693000+00:00,bhkw/error,False
2025-11-27T12:32:10.693000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:10.700000+00:00,bhkw/temperatur/vorlauf,70.7
2025-11-27T12:32:10.735000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:11.674000+00:00,bhkw/warning,True
